year,team_name,team_iso,country_iso3,confederation,host,elo_pre_tournament,market_value_eur,log_market_value,avg_age,avg_caps,caps_coverage,pct_top5_leagues,pct_playing_abroad,club_cohesion,n_clubs,squad_size,federation_founded,federation_age,titles_before,finals_before,participations_before,qual_rate_last5,qual_rate_last10,final_performance,team_code
2022,Ghana,GHA,GHA,CAF,0,1678.7928325379949,216900000.0,19.1949469757971,25.295424630126888,16.846153846153847,1.0,0.5769230769230769,0.9230769230769231,0.07692307692307693,25.0,26.0,1957,65,0,0,3,0.6,0.3,group stage,GHA
2022,Iran,IRN,IRN,AFC,0,1898.9767349176484,59530000.0,17.901990945129572,29.41984941820671,39.24,1.0,0.12,0.64,0.16,16.0,25.0,1920,102,0,0,5,0.6,0.4,group stage,IRN
2022,Japan,JPN,JPN,AFC,0,1895.9094022031636,154000000.0,18.852463160377905,28.241983888801137,34.5,1.0,0.5769230769230769,0.7307692307692307,0.07692307692307693,24.0,26.0,1921,101,0,0,6,1.0,0.6,round of 16,JPN
2022,Mexico,MEX,MEX,CONCACAF,0,1911.4546752030544,176100000.0,18.986562573466436,28.967303743484443,49.42307692307692,1.0,0.15384615384615385,0.38461538461538464,0.19230769230769232,16.0,26.0,1922,100,0,0,16,1.0,0.8,group stage,MEX
2022,Morocco,MAR,MAR,CAF,0,1858.3787686468172,241100000.0,19.3007223431514,26.687937661243616,20.0,1.0,0.6538461538461539,0.8846153846153846,0.11538461538461539,22.0,26.0,1955,67,0,0,5,0.2,0.4,third-place match,MAR
2022,Netherlands,NLD,NLD,UEFA,0,2088.7402825021595,587250000.0,20.190961181503297,27.156004843889853,26.26923076923077,1.0,0.4230769230769231,0.5384615384615384,0.2692307692307692,15.0,26.0,1889,133,0,3,10,0.6,0.6,quarter-finals,NLD
2022,Poland,POL,POL,UEFA,0,1865.0557082963237,255600000.0,19.359124280467654,27.60322223977255,33.84615384615385,1.0,0.6923076923076923,0.8846153846153846,0.07692307692307693,24.0,26.0,1919,103,0,0,8,0.6,0.5,round of 16,POL
2022,Portugal,PRT,PRT,UEFA,0,2057.5102269261765,937000000.0,20.658193840202696,27.32480387511188,40.42307692307692,1.0,0.7307692307692307,0.7307692307692307,0.11538461538461539,14.0,26.0,1914,108,0,0,7,1.0,0.6,quarter-finals,PRT
2022,Qatar,QAT,QAT,AFC,1,1783.7810325252651,14900000.0,16.51687177091569,27.526141209919444,56.61538461538461,1.0,0.0,0.0,0.5,6.0,26.0,1960,62,0,0,0,0.0,0.0,group stage,QAT
2022,Saudi Arabia,SAU,SAU,AFC,0,1751.1021377480356,25200000.0,17.04235455248165,27.823092718369928,28.192307692307693,1.0,0.0,0.0,0.46153846153846156,7.0,26.0,1956,66,0,0,5,0.6,0.5,group stage,SAU
2022,Senegal,SEN,SEN,CAF,0,1813.351610245004,228000000.0,19.244856186918714,26.462170273258568,24.423076923076923,1.0,0.8846153846153846,1.0,0.07692307692307693,23.0,26.0,1960,62,0,0,2,0.4,0.2,round of 16,SEN
2022,Serbia,SRB,SRB,UEFA,0,1950.397397572527,359500000.0,19.700224735125374,27.36113304901806,29.153846153846153,1.0,0.7307692307692307,0.9615384615384616,0.11538461538461539,19.0,26.0,1919,103,0,0,12,0.6,0.6,group stage,SRB
2022,South Korea,KOR,KOR,AFC,0,1887.2333523957243,164480000.0,18.918299540231075,28.17069446638235,35.46153846153846,1.0,0.23076923076923078,0.46153846153846156,0.23076923076923078,17.0,26.0,1928,94,0,0,10,1.0,0.9,round of 16,KOR
2022,Spain,ESP,ESP,UEFA,0,2100.7074392155196,877000000.0,20.592017550336458,25.855841625862162,28.115384615384617,1.0,1.0,0.3076923076923077,0.2692307692307692,12.0,26.0,1909,113,1,1,15,1.0,1.0,round of 16,ESP
2022,Switzerland,CHE,CHE,UEFA,0,1965.973255577228,281000000.0,19.45386522729802,27.535197177907648,38.19230769230769,1.0,0.6538461538461539,0.8076923076923077,0.07692307692307693,22.0,26.0,1895,127,0,0,11,0.8,0.5,round of 16,CHE
2022,Tunisia,TUN,TUN,CAF,0,1816.1581176071645,62400000.0,17.949075833339656,28.537145264044646,37.11538461538461,1.0,0.23076923076923078,0.6923076923076923,0.11538461538461539,22.0,26.0,1957,65,0,0,5,0.6,0.4,group stage,TUN
2022,United States,USA,USA,CONCACAF,0,1898.986999890248,277400000.0,19.440971065845005,25.585847417469594,26.346153846153847,1.0,0.5769230769230769,0.6538461538461539,0.07692307692307693,22.0,26.0,1913,109,0,0,10,0.8,0.7,round of 16,USA
2022,Uruguay,URY,URY,CONMEBOL,0,2006.6856276294252,449700000.0,19.924091251740936,28.30916653503923,45.5,1.0,0.38461538461538464,0.8846153846153846,0.11538461538461539,21.0,26.0,1900,122,2,2,13,0.8,0.6,group stage,URY
2022,Wales,WAL,GBR,UEFA,0,1835.7498117048408,160150000.0,18.89162143401944,26.871900173748223,38.03846153846154,1.0,0.7692307692307693,0.8461538461538461,0.11538461538461539,20.0,26.0,1876,146,0,0,1,0.0,0.0,group stage,WAL
2026,Algeria,DZA,DZA,CAF,0,1873.1095617502872,256899999.99999997,19.364197462080114,26.85410414363187,28.384615384615383,1.0,0.5,0.8846153846153846,0.07692307692307693,24.0,26.0,1962,64,0,0,4,0.4,0.3,,
2026,Argentina,ARG,ARG,CONMEBOL,0,2192.4682247787205,782500000.0,20.478004480378583,29.11945242984258,49.92,1.0,0.76,0.92,0.24,18.0,25.0,1893,133,3,6,18,1.0,1.0,,
2026,Australia,AUS,AUS,AFC,0,1902.1715408060388,77450000.0,18.16514312482715,27.359448217764438,28.23076923076923,1.0,0.34615384615384615,0.8076923076923077,0.11538461538461539,22.0,26.0,1961,65,0,0,6,1.0,0.5,,
2026,Austria,AUT,AUT,UEFA,0,1889.9958052886727,245200000.0,19.317584762026332,28.611488443110623,38.57692307692308,1.0,0.6923076923076923,0.8846153846153846,0.07692307692307693,22.0,26.0,1904,122,0,0,7,0.0,0.2,,
2026,Belgium,BEL,BEL,UEFA,0,1956.5910448191555,547500000.0,20.12087301965493,27.614489548781133,41.73076923076923,1.0,0.7692307692307693,0.8846153846153846,0.11538461538461539,18.0,26.0,1895,131,0,0,14,0.6,0.8,,
2026,Bosnia and Herzegovina,BIH,BIH,UEFA,0,1651.5977360999211,151600000.0,18.836756031172545,26.42247143684515,22.73076923076923,1.0,0.4230769230769231,0.9615384615384616,0.07692307692307693,24.0,26.0,1920,106,0,0,1,0.2,0.1,,
2026,Brazil,BRA,BRA,CONMEBOL,0,2069.252619333832,928200000.0,20.648757784771348,29.363028484178383,35.23076923076923,1.0,0.5384615384615384,0.7307692307692307,0.15384615384615385,20.0,26.0,1914,112,5,7,22,1.0,1.0,,
2026,Canada,CAN,CAN,CONCACAF,1,1899.029669990075,198650000.0,19.107055040224882,26.99699889432949,36.65384615384615,1.0,0.4230769230769231,0.9230769230769231,0.11538461538461539,22.0,26.0,1912,114,0,0,2,0.2,0.2,,
2026,Cape Verde,CPV,CPV,CAF,0,1653.664902063245,54500000.0,17.81371125963347,29.676407097351653,30.884615384615383,1.0,0.038461538461538464,1.0,0.038461538461538464,26.0,26.0,1982,44,0,0,0,0.0,0.0,,
2026,Colombia,COL,COL,CONMEBOL,0,2064.4579592676464,302350000.0,19.527095844683497,30.089296056441846,40.07692307692308,1.0,0.34615384615384615,0.9615384615384616,0.07692307692307693,24.0,26.0,1924,102,0,0,6,0.4,0.5,,
2026,Croatia,HRV,HRV,UEFA,0,1969.4766551424364,387300000.0,19.77471014448498,28.32875269836255,44.61538461538461,1.0,0.6923076923076923,0.9230769230769231,0.07692307692307693,24.0,26.0,1912,114,0,1,6,0.8,0.6,,
2026,Curaçao,CUW,CUW,CONCACAF,0,1605.9677786735997,25780000.0,17.065109555475317,28.0209550887169,23.76923076923077,1.0,0.11538461538461539,1.0,0.07692307692307693,22.0,26.0,1921,105,0,0,0,0.0,0.0,,
2026,Czech Republic,CZE,CZE,UEFA,0,1802.0074544497784,188180000.0,19.052909509542893,27.620807665982205,27.807692307692307,1.0,0.2692307692307692,0.34615384615384615,0.38461538461538464,11.0,26.0,1901,125,0,2,9,0.2,0.2,,
2026,DR Congo,COD,COD,CAF,0,1763.3566556875612,143900000.0,18.784629171857596,29.06870952456168,30.615384615384617,1.0,0.5,1.0,0.07692307692307693,24.0,26.0,1919,107,0,0,0,0.0,0.0,,
2026,Ecuador,ECU,ECU,CONMEBOL,0,2028.3289254405704,368700000.0,19.725493863204374,26.07760753961986,29.653846153846153,1.0,0.2692307692307692,0.9230769230769231,0.11538461538461539,23.0,26.0,1925,101,0,0,4,0.6,0.4,,
2026,Egypt,EGY,EGY,CAF,0,1810.3886609991184,116480000.0,18.57323014241265,29.058916442900017,31.53846153846154,1.0,0.19230769230769232,0.34615384615384615,0.3076923076923077,14.0,26.0,1921,105,0,0,3,0.2,0.2,,
2026,England,ENG,GBR,UEFA,0,2085.909200887729,1360000000.0,21.03075053669437,27.144105723161164,32.38461538461539,1.0,0.9615384615384616,0.19230769230769232,0.15384615384615385,16.0,26.0,1863,163,1,1,16,1.0,0.9,,
2026,France,FRA,FRA,UEFA,0,2124.8742493107407,1520000000.0,21.141976171804597,27.001000368556838,30.884615384615383,1.0,0.9230769230769231,0.6923076923076923,0.19230769230769232,18.0,26.0,1919,107,2,4,16,1.0,0.8,,
2026,Germany,DEU,DEU,UEFA,0,2004.2414859336832,947000000.0,20.66880965115035,28.046754067287946,32.46153846153846,1.0,0.9615384615384616,0.2692307692307692,0.23076923076923078,13.0,26.0,1900,126,4,8,20,1.0,1.0,,
2026,Ghana,GHA,GHA,CAF,0,1625.3492337322816,234600000.0,19.27339249418365,26.975201389985784,21.576923076923077,1.0,0.6538461538461539,0.9615384615384616,0.11538461538461539,23.0,26.0,1957,69,0,0,4,0.8,0.4,,
2026,Haiti,HTI,HTI,CONCACAF,0,1707.447440260002,55900000.0,17.83907493812533,27.577844469014902,24.115384615384617,1.0,0.3076923076923077,0.9615384615384616,0.07692307692307693,25.0,26.0,1904,122,0,0,1,0.0,0.0,,
2026,Iran,IRN,IRN,AFC,0,1897.0591323201072,32049999.999999996,17.282807741330952,30.3325435686832,44.88461538461539,1.0,0.0,0.34615384615384615,0.15384615384615385,14.0,26.0,1920,106,0,0,6,0.8,0.5,,
2026,Iraq,IRQ,IRQ,AFC,0,1738.1825014947913,21200000.0,16.869511739642242,26.914758068762175,31.807692307692307,1.0,0.07692307692307693,0.6153846153846154,0.11538461538461539,20.0,26.0,1948,78,0,0,1,0.0,0.1,,
2026,Ivory Coast,CIV,CIV,CAF,0,1815.026668270314,522100000.0,20.07336969838078,25.848996998894336,26.96153846153846,1.0,0.46153846153846156,1.0,0.07692307692307693,25.0,26.0,1960,66,0,0,3,0.6,0.3,,
2026,Japan,JPN,JPN,AFC,0,1993.576144512628,270850000.0,19.417075720068183,27.75043437055757,32.88461538461539,1.0,0.5,0.8846153846153846,0.07692307692307693,23.0,26.0,1921,105,0,0,7,1.0,0.7,,
2026,Jordan,JOR,JOR,AFC,0,1775.508223203473,20300000.0,16.826131444012017,28.465539935765808,40.88461538461539,1.0,0.038461538461538464,0.5384615384615384,0.2692307692307692,14.0,26.0,1949,77,0,0,0,0.0,0.0,,
2026,Mexico,MEX,MEX,CONCACAF,1,1980.4175835729409,191850000.0,19.072224374657235,27.900700257989783,46.73076923076923,1.0,0.19230769230769232,0.5384615384615384,0.19230769230769232,21.0,26.0,1922,104,0,0,17,1.0,0.9,,
2026,Morocco,MAR,MAR,CAF,0,1985.0060792680129,498300000.0,20.026712863251632,26.394566419207077,30.5,1.0,0.6153846153846154,0.9230769230769231,0.07692307692307693,23.0,26.0,1955,71,0,0,6,0.4,0.5,,
2026,Netherlands,NLD,NLD,UEFA,0,2010.792054195236,754200000.0,20.44116814278853,27.774443215921657,33.11538461538461,1.0,0.8461538461538461,0.9230769230769231,0.11538461538461539,19.0,26.0,1889,137,0,3,11,0.8,0.7,,
2026,New Zealand,NZL,NZL,OFC,0,1731.8923725613306,34350000.0,17.35211257663263,28.11793818775338,32.46153846153846,1.0,0.2692307692307692,0.6923076923076923,0.19230769230769232,20.0,26.0,1891,135,0,0,2,0.2,0.1,,
2026,Norway,NOR,NOR,UEFA,0,1971.296796537175,589900000.0,20.195463588973304,26.804191017743374,30.807692307692307,1.0,0.7307692307692307,0.8461538461538461,0.11538461538461539,22.0,26.0,1902,124,0,0,3,0.0,0.2,,
2026,Panama,PAN,PAN,CONCACAF,0,1854.2970803622377,34550000.0,17.35791810817795,30.426578213025852,59.26923076923077,1.0,0.038461538461538464,0.9230769230769231,0.07692307692307693,23.0,26.0,1937,89,0,0,1,0.2,0.1,,
2026,Paraguay,PRY,PRY,CONMEBOL,0,1918.75911843441,153650000.0,18.850187846540766,29.031011425261944,26.53846153846154,1.0,0.19230769230769232,0.8846153846153846,0.11538461538461539,22.0,26.0,1906,120,0,0,8,0.4,0.5,,
2026,Portugal,PRT,PRT,UEFA,0,2042.6262904363484,1010000000.0,20.73321616779958,28.03527615437267,44.61538461538461,1.0,0.6538461538461539,0.8076923076923077,0.15384615384615385,17.0,26.0,1914,112,0,0,8,1.0,0.7,,
2026,Qatar,QAT,QAT,AFC,0,1566.1980041328625,19930000.0,16.80773669218898,29.50771336808298,54.46153846153846,1.0,0.038461538461538464,0.038461538461538464,0.23076923076923078,8.0,26.0,1960,66,0,0,1,0.2,0.1,,
2026,Saudi Arabia,SAU,SAU,AFC,0,1693.1454366311218,40680000.0,17.521247129144633,28.516084873374396,34.57692307692308,1.0,0.038461538461538464,0.038461538461538464,0.2692307692307692,9.0,26.0,1956,70,0,0,6,0.6,0.6,,
2026,Scotland,SCO,GBR,UEFA,0,1844.2381671628532,170250000.0,18.952778502993898,29.20244300531775,37.42307692307692,1.0,0.5769230769230769,0.6923076923076923,0.07692307692307693,22.0,26.0,1873,153,0,0,8,0.0,0.3,,
2026,Senegal,SEN,SEN,CAF,0,1913.6681402023044,478100000.0,19.98533047359633,27.0872426683515,37.88461538461539,1.0,0.7692307692307693,1.0,0.07692307692307693,22.0,26.0,1960,66,0,0,3,0.4,0.3,,
2026,South Africa,ZAF,ZAF,CAF,0,1663.175920651902,49250000.0,17.71241992558237,26.808403095877427,18.576923076923077,1.0,0.07692307692307693,0.2692307692307692,0.3076923076923077,12.0,26.0,1892,134,0,0,3,0.2,0.3,,
2026,South Korea,KOR,KOR,AFC,0,1881.154674586327,139050000.0,18.750344138644248,28.06570841889117,36.84615384615385,1.0,0.2692307692307692,0.7307692307692307,0.11538461538461539,22.0,26.0,1928,98,0,0,11,1.0,1.0,,
2026,Spain,ESP,ESP,UEFA,0,2218.686520299372,1220000000.0,20.922116695691578,26.74743326488706,28.576923076923077,1.0,1.0,0.34615384615384615,0.3076923076923077,13.0,26.0,1909,117,1,1,16,1.0,1.0,,
2026,Sweden,SWE,SWE,UEFA,0,1770.559078138818,406080000.0,19.822060742490297,27.557099984204704,19.96153846153846,1.0,0.6538461538461539,0.8846153846153846,0.038461538461538464,26.0,26.0,1904,122,0,1,12,0.4,0.5,,
2026,Switzerland,CHE,CHE,UEFA,0,1955.8689390195568,332500000.0,19.622150418060183,28.3070604959722,43.53846153846154,1.0,0.9230769230769231,0.9230769230769231,0.07692307692307693,24.0,26.0,1895,131,0,0,12,1.0,0.6,,
2026,Tunisia,TUN,TUN,CAF,0,1738.164557693858,69950000.0,18.063291259075765,26.64465855841626,22.346153846153847,1.0,0.34615384615384615,0.7692307692307693,0.07692307692307693,24.0,26.0,1957,69,0,0,6,0.6,0.5,,
2026,Turkey,TUR,TUR,UEFA,0,1969.377277330689,473700000.0,19.97608476789398,27.672195019217607,37.30769230769231,1.0,0.34615384615384615,0.4230769230769231,0.23076923076923078,16.0,26.0,1923,103,0,0,2,0.0,0.1,,
2026,United States,USA,USA,CONCACAF,1,1827.0632455170785,385650000.0,19.77044078034428,26.904964987100513,37.0,1.0,0.5384615384615384,0.7307692307692307,0.07692307692307693,24.0,26.0,1913,113,0,0,11,0.8,0.8,,
2026,Uruguay,URY,URY,CONMEBOL,0,1975.7498239349336,359300000.0,19.699668252083747,28.742273469172854,35.88461538461539,1.0,0.3076923076923077,1.0,0.11538461538461539,22.0,26.0,1900,126,2,2,14,0.8,0.7,,
2026,Uzbekistan,UZB,UZB,AFC,0,1820.6221245888523,85330000.0,18.26203665051277,28.51166219133365,34.73076923076923,1.0,0.038461538461538464,0.4230769230769231,0.11538461538461539,16.0,26.0,1946,80,0,0,0,0.0,0.0,,
