team,no,pos,player,birth_date,age,caps,goals,club,club_country,nn,mins,op_rate90,pen_per90,role,g,npxg,sh90,mn,exp_min,exp_shots_match,is_taker,pen_rate90,exp_g90,exp_g_match
Belgium,7,MF,Kevin De Bruyne,1991-06-28,34,119,37,Napoli,Italy,kevin de bruyne,5431.0,0.19797073117537603,0.052366046768550945,MID,18.0,13.03,2.8386158948325737,5431.0,90.0,2.8386158948325737,True,0.05438012549041829,0.2523508566657943,0.2523508566657943
Belgium,8,MF,Youri Tielemans (captain),1997-05-07,29,85,13,Aston Villa,England,youri tielemans,9409.0,0.0856549228387819,0.01501753640131788,MID,12.0,7.63,1.2036467035495375,9409.0,66.85714285714285,0.8941375512082278,False,0.0,0.0856549228387819,0.06362937125166655
Belgium,9,FW,Romelu Lukaku,1993-05-13,33,126,90,Napoli,Italy,romelu lukaku,7093.0,0.33654321651619024,0.05011983645848018,FWD,35.0,26.03,2.1852820456696898,7093.0,89.8,2.180425863345979,False,0.0,0.33654321651619024,0.3357953427017098
Belgium,10,FW,Leandro Trossard,1994-12-04,31,51,12,Arsenal,England,leandro trossard,8508.0,0.29636745223454714,0.008251057827926669,FWD,34.0,26.41,2.6383521748281686,8508.0,66.85714285714285,1.9599187584437823,False,0.0,0.29636745223454714,0.22015867880280643
Belgium,11,FW,Jérémy Doku,2002-05-27,24,43,7,Manchester City,England,jeremy doku,6779.0,0.18169958132629935,0.0,FWD,14.0,10.299999999999999,2.20575810146746,6779.0,82.125,2.0127542675890573,False,0.0,0.18169958132629935,0.16580086796024815
Belgium,12,GK,Senne Lammens,2002-07-07,23,2,0,Manchester United,England,senne lammens,2970.0,0.00037136380151257163,0.0,GK,0.0,0.0,0.0014460557279081904,2970.0,85.0,0.0013657192985799577,False,0.0,0.00037136380151257163,0.00035073247920631767
Belgium,13,GK,Mike Penders,2005-07-31,20,0,0,Strasbourg,France,mike penders,2970.0,0.00037136380151257163,0.0,GK,0.0,0.0,0.0014460557279081904,2970.0,85.0,0.0013657192985799577,False,0.0,0.00037136380151257163,0.00035073247920631767
Belgium,14,FW,Dodi Lukébakio,1997-09-24,28,30,6,Benfica,Portugal,dodi lukebakio,5252.0,0.29481148261609863,0.013537699923838523,FWD,17.0,16.970000000000002,2.805934976189629,5252.0,43.33333333333333,1.3510057292764879,False,0.0,0.29481148261609863,0.14194626940775118
Belgium,15,DF,Thomas Meunier,1991-09-12,34,80,10,Lille,France,thomas meunier,5527.0,0.06198496922642865,0.0,DEF,3.0,4.24,1.001004137962063,5527.0,69.5625,0.7736927816331778,False,0.0,0.06198496922642865,0.047909215797927146
Belgium,16,DF,Koni De Winter,2002-06-12,23,8,0,Milan,Italy,koni de winter,6309.0,0.053038680196903006,0.0,DEF,4.0,3.66,0.4517785815238663,6309.0,75.25,0.37773709177412157,False,0.0,0.053038680196903006,0.04434622983129946
Belgium,17,FW,Charles De Ketelaere,2001-03-10,25,30,6,Atalanta,Italy,charles de ketelaere,8402.0,0.226136641804814,0.02538681266365156,MID,28.0,22.609999999999996,1.9685488070047286,8402.0,40.8,0.8924087925088102,False,0.0,0.226136641804814,0.10251527761818234
Belgium,18,DF,Joaquin Seys,2005-03-28,21,5,0,Club Brugge,Belgium,joaquin seys,1467.0,0.03079899414515267,0.0,DEF,0.0,0.18,0.22053166950337375,1467.0,78.15789473684211,0.19151434456871932,False,0.0,0.03079899414515267,0.02674649491552732
Belgium,19,MF,Diego Moreira,2004-08-06,21,3,0,Strasbourg,France,diego moreira,4885.0,0.08033818461317653,0.0,DEF,6.0,4.63,1.0548925376897358,4885.0,75.15151515151516,0.8808530281045606,False,0.0,0.08033818461317653,0.06708373664669287
Belgium,20,MF,Hans Vanaken,1992-08-24,33,34,7,Club Brugge,Belgium,hans vanaken,2970.0,0.13577893157464604,0.047878787878787896,MID,9.0,3.82,1.2067341282208504,2970.0,85.0,1.139693343319692,False,0.0,0.13577893157464604,0.12823565759827682
Belgium,21,DF,Timothy Castagne,1995-12-05,30,63,2,Fulham,England,timothy castagne,6914.0,0.04182596260253173,0.0,DEF,1.0,3.46,0.5008126698079,6914.0,73.44,0.4086631385632463,False,0.0,0.04182596260253173,0.03412998548366589
Belgium,22,MF,Alexis Saelemaekers,1999-06-27,26,24,2,Milan,Italy,alexis saelemaekers,6430.0,0.13227649336972694,0.0,MID,14.0,8.530000000000001,1.3871023044146438,6430.0,71.31578947368422,1.099136621334411,False,0.0,0.13227649336972694,0.1048155839274737
Belgium,23,MF,Nicolas Raskin,2001-02-23,25,13,2,Rangers,Scotland,nicolas raskin,1820.0,0.10973445199578605,0.0,MID,1.0,2.3000000000000003,1.100194792190565,1820.0,74.16666666666667,0.9066420046755583,False,0.0,0.10973445199578605,0.09042931692245333
Belgium,24,MF,Amadou Onana,2001-08-16,24,29,1,Aston Villa,England,amadou onana,7163.0,0.09865228859695714,0.0,MID,8.0,7.14,1.0485743250000574,7163.0,90.0,1.0485743250000574,False,0.0,0.09865228859695714,0.09865228859695714
Belgium,25,DF,Nathan Ngoy,2003-06-10,23,4,0,Lille,France,nathan ngoy,3014.0,0.050325000035921705,0.0,DEF,2.0,1.53,0.7329316420221292,3014.0,79.72972972972973,0.6492937969865709,False,0.0,0.050325000035921705,0.04458220723902973
Belgium,26,FW,Matias Fernandez-Pardo,2005-02-03,21,2,0,Lille,France,matias fernandezpardo,4353.0,0.25991219573442775,0.0326671261199173,FWD,12.0,11.79,2.271781686054784,4353.0,62.11267605633803,1.567849332629358,False,0.0,0.25991219573442775,0.17937602240826706
Egypt,1,GK,Mohamed El Shenawy,1988-12-18,37,76,0,Al Ahly,Egypt,mohamed el shenawy,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Egypt,2,DF,Yasser Ibrahim,1993-02-10,33,17,1,Al Ahly,Egypt,yasser ibrahim,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Egypt,3,DF,Mohamed Hany,1996-02-02,30,42,0,Al Ahly,Egypt,mohamed hany,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Egypt,4,DF,Hossam Abdelmaguid,2001-04-30,25,13,0,Zamalek,Egypt,hossam abdelmaguid,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Egypt,5,DF,Ramy Rabia,1993-05-20,33,44,5,Al Ain,United Arab Emirates,ramy rabia,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Egypt,6,DF,Mohamed Abdelmonem,1999-02-01,27,36,3,Nice,France,mohamed abdelmonem,1215.0,0.03171424566739754,0.0,DEF,0.0,0.12,0.3129595937667707,1215.0,76.875,0.2673196530091166,False,0.0,0.03171424566739754,0.027089251507568732
Egypt,7,FW,Trézéguet,1994-10-01,31,96,23,Al Ahly,Egypt,trezeguet,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Egypt,8,MF,Emam Ashour,1998-02-20,28,29,0,Al Ahly,Egypt,emam ashour,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Egypt,9,FW,Hamza Abdelkarim,2008-01-01,18,2,0,Barcelona B,Spain,hamza abdelkarim,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Egypt,10,FW,Mohamed Salah (captain),1992-06-15,33,116,67,Liverpool,England,mohamed salah,9953.0,0.43615876253546737,0.1568873706420175,FWD,65.0,51.410000000000004,3.4817130889533794,9953.0,76.68,2.9664195517882797,True,0.1629215002820951,0.5990802628175624,0.5104163839205632
Egypt,11,MF,Mostafa Ziko,1997-04-27,29,2,2,Pyramids,Egypt,mostafa ziko,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Egypt,12,FW,Haissem Hassan,2002-02-08,24,4,0,Oviedo,Spain,haissem hassan,1943.0,0.17268066505420052,0.0,FWD,0.0,1.61,1.7181533158385573,1943.0,55.135135135135144,1.052562391684882,False,0.0,0.17268066505420052,0.10578635336653726
Egypt,13,DF,Ahmed Fatouh,1998-03-22,28,39,1,Zamalek,Egypt,ahmed fatouh,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Egypt,14,MF,Hamdy Fathy,1994-09-29,31,63,3,Al-Wakrah,Qatar,hamdy fathy,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Egypt,15,DF,Karim Hafez,1996-03-12,30,9,0,Pyramids,Egypt,karim hafez,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Egypt,16,GK,El Mahdy Soliman,1987-06-08,39,0,0,Zamalek,Egypt,el mahdy soliman,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Egypt,17,MF,Mohanad Lasheen,1996-05-29,30,23,0,Pyramids,Egypt,mohanad lasheen,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Egypt,18,MF,Nabil Emad,1996-04-06,30,12,0,Al-Najma,Saudi Arabia,nabil emad,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Egypt,19,MF,Marwan Attia,1998-08-01,27,34,1,Al Ahly,Egypt,marwan attia,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Egypt,20,FW,Ibrahim Adel,2001-04-23,25,24,3,Nordsjælland,Denmark,ibrahim adel,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Egypt,21,MF,Mahmoud Saber,2001-07-30,24,15,1,ZED,Egypt,mahmoud saber,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Egypt,22,FW,Omar Marmoush,1999-02-07,27,49,11,Manchester City,England,omar marmoush,6914.0,0.40117165024305945,0.07198437951981489,FWD,45.0,30.97,3.6124425469310144,6914.0,69.66981132075472,2.7964243405750047,False,0.0,0.40117165024305945,0.3105505908852195
Egypt,23,GK,Mostafa Shobeir,2000-05-15,26,9,0,Al Ahly,Egypt,mostafa shobeir,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Egypt,24,DF,Tarek Alaa,2002-01-05,24,3,0,ZED,Egypt,tarek alaa,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Egypt,25,FW,Zizo,1996-01-10,30,63,5,Al Ahly,Egypt,zizo,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Egypt,26,GK,Mohamed Alaa,1999-01-01,27,0,0,El Gouna,Egypt,mohamed alaa,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Iran,1,GK,Alireza Beiranvand,1992-09-21,33,86,0,Tractor,Iran,alireza beiranvand,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Iran,2,DF,Saleh Hardani,1998-12-26,27,18,1,Esteghlal,Iran,saleh hardani,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Iran,3,DF,Ehsan Hajsafi (captain),1990-02-25,36,146,7,Sepahan,Iran,ehsan hajsafi,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Iran,4,DF,Shojae Khalilzadeh,1989-05-14,37,58,2,Tractor,Iran,shojae khalilzadeh,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Iran,5,DF,Milad Mohammadi,1993-09-29,32,76,1,Persepolis,Iran,milad mohammadi,88.0,0.05,0.0,DEF,0.0,0.09,0.698462857550589,88.0,72.0,0.5587702860404712,False,0.0,0.05,0.04000000000000001
Iran,6,MF,Saeid Ezatolahi,1996-10-01,29,83,2,Shabab Al Ahli,United Arab Emirates,saeid ezatolahi,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Iran,7,MF,Alireza Jahanbakhsh,1993-08-11,32,98,17,Dender,Belgium,alireza jahanbakhsh,71.0,0.12,0.0,FWD,1.0,0.25,2.7074410356756324,71.0,62.0,1.865126046798769,False,0.0,0.12,0.08266666666666667
Iran,8,MF,Mohammad Mohebi,1998-12-20,27,36,14,Rostov,Russia,mohammad mohebi,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Iran,9,FW,Mehdi Taremi,1992-07-18,33,105,60,Olympiacos,Greece,mehdi taremi,2550.0,0.27927188095255473,0.055764705882352945,FWD,6.0,8.2,2.0711020915382123,2550.0,48.36363636363636,1.1129558714124532,True,0.05790950226244345,0.3371813832149982,0.1811924200710899
Iran,10,FW,Mehdi Ghayedi,1998-12-05,27,30,10,Al Nasr,United Arab Emirates,mehdi ghayedi,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Iran,11,FW,Ali Alipour,1995-11-11,30,14,1,Persepolis,Iran,ali alipour,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Iran,12,GK,Payam Niazmand,1995-04-06,31,15,0,Persepolis,Iran,payam niazmand,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Iran,13,DF,Hossein Kanaanizadegan,1994-03-23,32,65,6,Persepolis,Iran,hossein kanaanizadegan,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Iran,14,MF,Saman Ghoddos,1993-09-06,32,68,3,Kalba,United Arab Emirates,saman ghoddos,729.0,0.10694740713325124,0.0,MID,1.0,0.3,1.2106746069563192,729.0,43.94736842105263,0.5911773665546939,False,0.0,0.10694740713325124,0.052222856699570046
Iran,15,MF,Rouzbeh Cheshmi,1993-07-24,32,40,3,Esteghlal,Iran,rouzbeh cheshmi,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Iran,16,MF,Mehdi Torabi,1994-09-10,31,52,7,Tractor,Iran,mehdi torabi,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Iran,17,DF,Aria Yousefi,2002-04-22,24,14,1,Sepahan,Iran,aria yousefi,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Iran,18,FW,Amirhossein Hosseinzadeh,2000-10-30,25,18,5,Tractor,Iran,amirhossein hosseinzadeh,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Iran,19,DF,Ali Nemati,1996-02-08,30,17,0,Foolad,Iran,ali nemati,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Iran,20,FW,Shahriyar Moghanlou,1994-12-21,31,21,2,Kalba,United Arab Emirates,shahriyar moghanlou,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Iran,21,MF,Mohammad Ghorbani,2001-10-07,24,16,0,Al Wahda,United Arab Emirates,mohammad ghorbani,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Iran,22,GK,Hossein Hosseini,1992-06-30,33,13,0,Sepahan,Iran,hossein hosseini,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Iran,23,DF,Ramin Rezaeian,1990-03-21,36,74,8,Foolad,Iran,ramin rezaeian,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Iran,24,FW,Dennis Eckert,1997-01-09,29,0,0,Standard Liège,Belgium,dennis eckert,192.0,0.3,0.0,FWD,1.0,0.14,2.113962113000358,192.0,70.0,1.644192754555834,False,0.0,0.3,0.23333333333333334
Iran,25,DF,Danial Eiri,2003-10-26,22,0,0,Malavan,Iran,danial eiri,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Iran,26,MF,Amirmohammad Razzaghinia,2006-04-11,20,4,0,Esteghlal,Iran,amirmohammad razzaghinia,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
New Zealand,1,GK,Max Crocombe,1993-08-12,32,24,0,Millwall,England,max crocombe,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
New Zealand,2,DF,Tim Payne,1994-01-10,32,51,3,Wellington Phoenix,New Zealand,tim payne,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
New Zealand,3,DF,Francis de Vries,1994-11-28,31,20,1,Auckland FC,New Zealand,francis de vries,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
New Zealand,4,DF,Tyler Bindon,2005-01-27,21,25,3,Sheffield United,England,tyler bindon,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
New Zealand,5,DF,Michael Boxall,1988-08-18,37,63,1,Minnesota United FC,United States,michael boxall,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
New Zealand,6,MF,Joe Bell,1999-04-27,27,32,1,Viking,Norway,joe bell,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
New Zealand,7,MF,Matthew Garbett,2002-04-13,24,37,5,Peterborough United,England,matthew garbett,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
New Zealand,8,MF,Marko Stamenić,2002-02-19,24,39,3,Swansea City,Wales,marko stamenic,334.0,0.15006299262993184,0.0,MID,1.0,0.56,0.9919663501086909,334.0,62.0,0.6833545967415426,False,0.0,0.15006299262993184,0.10337672825617526
New Zealand,9,FW,Chris Wood (captain),1991-12-07,34,90,45,Nottingham Forest,England,chris wood,5925.0,0.41351030427315255,0.05999999999999999,FWD,39.0,27.8,2.1904386772277165,5925.0,72.29885057471265,1.7596244290884209,True,0.0623076923076923,0.47581799658084484,0.3822343803950848
New Zealand,10,MF,Sarpreet Singh,1999-02-20,27,28,3,Wellington Phoenix,New Zealand,sarpreet singh,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
New Zealand,11,MF,Elijah Just,2000-05-01,26,44,9,Motherwell,Scotland,elijah just,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
New Zealand,12,GK,Alex Paulsen,2002-07-04,23,8,0,Lechia Gdańsk,Poland,alex paulsen,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
New Zealand,13,DF,Liberato Cacace,2000-09-27,25,37,1,Wrexham,Wales,liberato cacace,4137.0,0.06098158998938281,0.0,DEF,2.0,3.23,0.8901292773365942,4137.0,62.65625,0.6196906948124553,False,0.0,0.06098158998938281,0.04245419719746963
New Zealand,14,MF,Alex Rufer,1996-06-12,29,26,0,Wellington Phoenix,New Zealand,alex rufer,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
New Zealand,15,DF,Nando Pijnaker,1999-02-25,27,25,0,Auckland FC,New Zealand,nando pijnaker,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
New Zealand,16,DF,Finn Surman,2003-09-23,22,19,2,Portland Timbers,United States,finn surman,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
New Zealand,17,FW,Kosta Barbarouses,1990-02-19,36,76,10,Western Sydney Wanderers,Australia,kosta barbarouses,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
New Zealand,18,FW,Ben Waine,2001-06-11,25,31,9,Port Vale,England,ben waine,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
New Zealand,19,MF,Ben Old,2002-08-13,23,24,2,Saint-Étienne,France,ben old,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
New Zealand,20,MF,Callum McCowatt,1999-04-30,27,32,4,Silkeborg,Denmark,callum mccowatt,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
New Zealand,21,FW,Jesse Randall,2002-08-19,23,11,2,Auckland FC,New Zealand,jesse randall,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
New Zealand,22,GK,Michael Woud,1999-01-16,27,6,0,Auckland FC,New Zealand,michael woud,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
New Zealand,23,MF,Ryan Thomas,1994-12-20,31,25,3,PEC Zwolle,Netherlands,ryan thomas,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
New Zealand,24,DF,Callan Elliot,1999-07-07,26,11,0,Auckland FC,New Zealand,callan elliot,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
New Zealand,25,MF,Lachlan Bayliss,2002-07-24,23,4,0,Newcastle Jets,Australia,lachlan bayliss,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
New Zealand,26,DF,Tommy Smith,1990-03-31,36,56,2,Braintree Town,England,tommy smith,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Cape Verde,1,GK,Vozinha,1986-06-03,40,86,0,Chaves,Portugal,vozinha,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Cape Verde,2,DF,Stopira,1988-05-20,38,62,4,Torreense,Portugal,stopira,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Cape Verde,3,DF,Diney,1995-01-17,31,30,2,Al Bataeh,United Arab Emirates,diney,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Cape Verde,4,DF,Roberto Lopes,1992-06-17,33,45,0,Shamrock Rovers,Ireland,roberto lopes,750.0,0.04096495374584416,0.0,DEF,0.0,0.29,0.4440642884528503,750.0,72.0,0.3552514307622803,False,0.0,0.04096495374584416,0.032771962996675334
Cape Verde,5,DF,Logan Costa,2001-04-01,25,28,0,Villarreal,Spain,logan costa,5980.0,0.03973792898565173,0.0,DEF,3.0,2.23,0.418440277631335,5980.0,77.87671232876711,0.36207503475405467,False,0.0,0.03973792898565173,0.03438510293507307
Cape Verde,6,MF,Kevin Pina,1997-01-27,29,31,3,Krasnodar,Russia,kevin pina,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Cape Verde,7,MF,Jovane Cabral,1998-06-14,27,27,2,Estrela Amadora,Portugal,jovane cabral,680.0,0.08451159688893901,0.0,DEF,1.0,1.16,2.377799384791023,680.0,63.33333333333333,1.6732662337418307,False,0.0,0.08451159688893901,0.05947112373666078
Cape Verde,8,MF,João Paulo,1998-05-26,28,42,1,FCSB,Romania,joao paulo,397.0,0.038624805907643556,0.0,DEF,0.0,0.02,0.4133571468727396,397.0,62.0,0.28475714562344284,False,0.0,0.038624805907643556,0.02660819962526556
Cape Verde,9,FW,Gilson Benchimol,2001-12-29,24,22,6,Akron Tolyatti,Russia,gilson benchimol,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Cape Verde,10,MF,Jamiro Monteiro,1993-11-23,32,55,5,PEC Zwolle,Netherlands,jamiro monteiro,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Cape Verde,11,MF,Garry Rodrigues,1990-11-27,35,60,10,Apollon Limassol,Cyprus,garry rodrigues,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Cape Verde,12,GK,Márcio Rosa,1997-02-23,29,11,0,Montana,Bulgaria,marcio rosa,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Cape Verde,13,DF,Sidny Lopes Cabral,2002-09-18,23,9,3,Benfica,Portugal,sidny lopes cabral,11.0,0.05,0.0,MID,0.0,0.1,1.8555920403650448,11.0,72.0,1.484473632292036,False,0.0,0.05,0.04000000000000001
Cape Verde,14,MF,Deroy Duarte,1999-07-04,26,30,0,Ludogorets Razgrad,Bulgaria,deroy duarte,1078.0,0.07984514999497862,0.0,MID,0.0,0.33,0.7916722162555158,1078.0,68.75,0.6047496096396301,False,0.0,0.07984514999497862,0.06099282291283088
Cape Verde,15,MF,Laros Duarte,1997-02-28,29,13,1,Puskás Akadémia,Hungary,laros duarte,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Cape Verde,16,MF,Yannick Semedo,1995-12-29,30,10,1,Farense,Portugal,yannick semedo,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Cape Verde,17,MF,Willy Semedo,1994-04-27,32,38,3,Omonia,Cyprus,willy semedo,433.0,0.2899130332818212,0.16420323325635103,FWD,2.0,0.9900000000000001,1.9254818239296312,433.0,62.0,1.3264430342626348,False,0.0,0.2899130332818212,0.1997178673719213
Cape Verde,18,MF,Telmo Arcanjo,2001-06-21,24,16,1,Vitória de Guimarães,Portugal,telmo arcanjo,219.0,0.12,0.0,FWD,0.0,0.55,3.5697877139485272,219.0,62.0,2.4591870918312075,False,0.0,0.12,0.08266666666666667
Cape Verde,19,FW,Dailon Livramento,2001-05-04,25,22,7,Casa Pia,Portugal,dailon livramento,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Cape Verde,20,FW,Ryan Mendes (captain),1990-01-08,36,98,22,Iğdır,Turkey,ryan mendes,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Cape Verde,21,MF,Nuno da Costa,1991-02-10,35,9,2,İstanbul Başakşehir,Turkey,nuno da costa,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Cape Verde,22,DF,Steven Moreira,1994-08-13,31,20,0,Columbus Crew,United States,steven moreira,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Cape Verde,23,GK,CJ dos Santos,2000-08-24,25,1,0,San Diego FC,United States,cj dos santos,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Cape Verde,24,DF,Wagner Pina,2002-11-03,23,13,0,Trabzonspor,Turkey,wagner pina,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Cape Verde,25,DF,Kelvin Pires,2000-06-05,26,5,1,SJK,Finland,kelvin pires,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Cape Verde,26,MF,Hélio Varela,2002-05-03,24,20,0,Maccabi Tel Aviv,Israel,helio varela,443.0,0.22625325977432703,0.0,FWD,0.0,0.11,1.4531844164087142,443.0,43.63636363636364,0.7045742625011948,False,0.0,0.22625325977432703,0.10969855019361312
